"_5_digit_ntd_id","max_agency","max_reporter_type","max_organization_type","report_year","max_city","max_state","max_agency_voms","mode","max_mode_name","type_of_service","max_mode_voms","max_primary_uza_code","max_primary_uza_name","max_primary_uza_area_sq_miles","max_primary_uza_population","max_service_area_sq_miles","max_service_area_population","questionable_record","max_time_period","min_time_service_begins","max_time_service_ends","sum_actual_vehicles_passenger_car_miles","sum_actual_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_deadhead_miles","sum_scheduled_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_car_hours","sum_actual_vehicles_passenger_car_revenue_hours","sum_actual_vehicles_passenger_car_deadhead_hours","sum_charter_service_hours","sum_school_bus_hours","sum_trains_in_operation","sum_train_miles","sum_train_revenue_miles","sum_train_deadhead_miles","sum_train_hours","sum_train_revenue_hours","sum_train_deadhead_hours","sum_unlinked_passenger_trips_upt","sum_ada_upt","sum_sponsored_service_upt","sum_passenger_miles","sum_directional_route_miles","sum_days_of_service_operated","sum_days_not_operated_strikes","sum_days_not_operated_emergencies"
"70258","Southwest Iowa Planning Council, dba: Southwest Iowa Transit Agency","Rural Reporter","Independent Public Agency or Authority of Transit Service","2023","Atlantic","IA","71","DR","Demand Response","DO","71",,,"0",,,,"","Annual Total",,,"0","1736381","0","0","0","107200","0",,,"0","0","0",,"0","0",,"526033",,"318585","0","0",,,
"70259","Futures Unlimited, dba: Wellington Area Local Transit","Rural Reporter","Private-Non-Profit Corporation","2023","Wellington","KS","3","DR","Demand Response","DO","3",,,"0",,,,"","Annual Total",,,"0","52731","0","0","0","4798","0",,,"0","0","0",,"0","0",,"18465",,"182","0","0",,,
"70260","City of Mason City, dba: Mason City Transit","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Mason City","IA","12","MB","Bus","DO","12",,,"0",,,,"","Annual Total",,,"0","215872","0","0","0","18432","0",,,"0","0","0",,"0","0",,"117948",,,"0","0",,,
"70263","SERVE, Inc.","Rural Reporter","Private-Non-Profit Corporation","2023",,"MO","12","DR","Demand Response","DO","12",,,"0",,,,"","Annual Total",,,"0","194042","0","0","0","14760","0",,,"0","0","0",,"0","0",,"23153",,"0","0","0",,,
"70265","City of  Chadron","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Chadron","NE","3","DR","Demand Response","DO","3",,,"0",,,,"","Annual Total",,,"0","23697","0","0","0","2258","0",,,"0","0","0",,"0","0",,"9379",,"0","0","0",,,
"70266","City of Kingman, dba: Kingman General Public Transportation","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Kingman","KS","2","DR","Demand Response","DO","2",,,"0",,,,"","Annual Total",,,"0","13772","0","0","0","2660","0",,,"0","0","0",,"0","0",,"10359",,"0","0","0",,,
"70267","Project Concern, dba: Project Concern Public Transportation","Rural Reporter","Private-Non-Profit Corporation","2023","Atchison","KS","2","DR","Demand Response","DO","2",,,"0",,,,"","Annual Total",,,"0","23241","0","0","0","3490","0",,,"0","0","0",,"0","0",,"5474",,"539","0","0",,,
"70268","Gove County, dba: Gove County Public Transportation","Rural Reporter","Private-Non-Profit Corporation","2023","Quinter","KS","2","DR","Demand Response","DO","2",,,"0",,,,"","Annual Total",,,"0","51666","0","0","0","2571","0",,,"0","0","0",,"0","0",,"2916",,"0","0","0",,,
"70271","Kansas City, City of Missouri, dba: Kansas City Streetcar","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Kansas City","MO","4","SR","Streetcar Rail","PT","4","43912","Kansas City, MO--KS","714.1","1674218","2","11953","","Annual Total",,,"139590","138114","1476","139590","19864","19646","218",,,"0","139590","138114","1476","19864","19646","218","1734479",,,"2552677","3.92",,,
"70273","Sac and Fox Nation of Missouri, dba: General Public Transportation","Reduced Reporter","Tribe","2023","Hiawatha","KS","3","DR","Demand Response","DO","3","00020","Kansas Non-UZA","0","1388420",,,"","Annual Total",,,"0","23529","0","0","0","763","0",,,"0","0","0",,"0","0",,"656",,"62","0","0",,,
"70275","Nebraska Department of Transportation","Full Reporter","State Government Unit or Department of Transportation","2023","Lincoln","NE","41","VP","Vanpool","PT","41","65269","Omaha, NE--IA","270.81","819508","252","777341","","Annual Total",,,"716546","716546","0","0","15257","15257","0","0","0","0","0","0",,"0","0",,"77826",,,"3266503","0",,,
"70277","Linn County, dba: LIFTS","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Cedar Rapids","IA","15","DR","Demand Response","DO","15","14752","Cedar Rapids, IA","86.03","192844","717","229033","","Annual Total",,,"0","194685","0","0","0","18235","0",,,"0","0","0",,"0","0",,"35889",,"0","0","0",,,
"77063","Ponca Tribe of Nebraska, dba: Ponca Express","Reduced Reporter","Tribe","2023","Niobrara","NE","16","DR","Demand Response","DO","16","00031","Nebraska Non-UZA","0","846992",,,"","Annual Total",,,"0","338930","0","0","0","11643","0",,,"0","0","0",,"0","0",,"17388",,"0","0","0",,,
"77069","Santee Sioux Nation","Reduced Reporter","Tribe","2023","Niobrara","NE","1","MB","Bus","DO","1","00031","Nebraska Non-UZA","0","846992",,,"","Annual Total",,,"0","71700","0","0","0","1896","0",,,"0","0","0",,"0","0",,"2110",,,"0","0",,,
"77075","Prairie Band Potawatomi Nation, dba: PBPN General Public Transportation","Reduced Reporter","Tribe","2023","Mayetta","KS","7","DR","Demand Response","DO","7","00020","Kansas Non-UZA","0","1388420","0","0","","Annual Total",,,"0","111449","0","0","0","2974","0",,,"0","0","0",,"0","0",,"7929",,"0","0","0",,,
"77076","Rawlins County , dba: Rawlins County Public Transportation","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Atwood","KS","2","DR","Demand Response","DO","2",,,"0",,,,"","Annual Total",,,"0","12775","0","0","0","385","0",,,"0","0","0",,"0","0",,"3280",,"0","0","0",,,
"77077","Omaha Tribe of Nebraska, dba: Omaha Tribe Public Transit","Reduced Reporter","Tribe","2023","Macy","NE","7","DR","Demand Response","DO","7","00031","Nebraska Non-UZA","0","846992",,,"","Annual Total",,,"0","329415","0","0","0","8810","0",,,"0","0","0",,"0","0",,"10179",,"989","0","0",,,
"77078","Garden County, dba: Garden County Public Transit","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Oshkosh","NE","4","DR","Demand Response","DO","4",,,"0",,,,"","Annual Total",,,"0","98860","0","0","0","4235","0",,,"0","0","0",,"0","0",,"4363",,"2097","0","0",,,
"77079","Northeast Kansas Area Agency on Aging, dba: NEKAAA General Public Transportation","Rural Reporter","Private-Non-Profit Corporation","2023","Hiawatha","KS","5","DR","Demand Response","DO","5",,,"0",,,,"","Annual Total",,,"0","106495","0","0","0","6254","0",,,"0","0","0",,"0","0",,"7862",,"1029","0","0",,,
"77082","Cheyenne County, dba: Cheyenne County Public Transportation","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","St Francis","KS","1","DR","Demand Response","DO","1",,,"0",,,,"","Annual Total",,,"0","7518","0","0","0","468","0",,,"0","0","0",,"0","0",,"3385",,"0","0","0",,,
"77083","Multi Community Diversified Services, Inc.","Rural Reporter","Private-Non-Profit Corporation","2023","Mcpherson","KS","5","DR","Demand Response","DO","5",,,"0",,,,"","Annual Total",,,"0","31413","0","0","0","5422","0",,,"0","0","0",,"0","0",,"19700",,"0","0","0",,,
"77085","Nance Trans","Rural Reporter","Private-Non-Profit Corporation","2023","Fullerton","NE","3","DR","Demand Response","DO","3",,,"0",,,,"","Annual Total",,,"0","54716","0","0","0","1189","0",,,"0","0","0",,"0","0",,"1993",,"1271","0","0",,,
"77086","New Bourbon Regional Port Authority","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Perryville","MO","1","FB","Ferryboat","DO","1",,,"0",,,,"","Annual Total",,,"0","1218","0","0","0","164","0",,,"0","0","0",,"0","0",,"3225",,,"0","0",,,
"77087","Callaway District Hospital, dba: Callaway District Hospital Public Transportation","Rural Reporter","Other Publicly-Owned or Privately Chartered Corporation","2023","Callaway","NE","3","DR","Demand Response","DO","3",,,"0",,,,"","Annual Total",,,"0","29061","0","0","0","670","0",,,"0","0","0",,"0","0",,"1900",,"1725","0","0",,,
"77089","Jones County, dba: Jones County Jets","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Anamosa","IA","9","DR","Demand Response","DO","9",,,"0",,,,"","Annual Total",,,"0","162076","0","0","0","9861","0",,,"0","0","0",,"0","0",,"16330",,"6669","0","0",,,
"77090","Benton County, dba: Benton County Transportation","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Vinton","IA","10","DR","Demand Response","DO","10",,,"0",,,,"","Annual Total",,,"0","133691","0","0","0","7704","0",,,"0","0","0",,"0","0",,"17400",,"2874","0","0",,,
"77091","Washington County, dba: Washington County Mini Bus","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Washington","IA","13","DR","Demand Response","DO","13",,,"0",,,,"","Annual Total",,,"0","189367","0","0","0","21081","0",,,"0","0","0",,"0","0",,"46678",,"7330","0","0",,,
"77092","Iowa County, dba: Iowa County Transportation","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Marengo","IA","7","DR","Demand Response","DO","7",,,"0",,,,"","Annual Total",,,"0","137245","0","0","0","6633","0",,,"0","0","0",,"0","0",,"39003",,"11164","0","0",,,
"80001","Utah Transit Authority","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Salt Lake City","UT","1044","CB","Commuter Bus","DO","38","78499","Salt Lake City, UT","300.42","1178533","607","2539272","","Annual Total",,,"1275254","884984","390270","886036","56232","41017","15215",,,"0","0","0",,"0","0",,"592631",,,"9082299","0",,,
"80001","Utah Transit Authority","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Salt Lake City","UT","1044","CR","Commuter Rail","DO","40","78499","Salt Lake City, UT","300.42","1178533","607","2539272","","Annual Total",,,"3857063","3848784","8279","3850129","143369","140565","2804",,,"0","1285688","1282928","2760","47790","46855","935","3736620",,,"107783049","174.46","0","0","0"
"80001","Utah Transit Authority","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Salt Lake City","UT","1044","DR","Demand Response","DO","52","78499","Salt Lake City, UT","300.42","1178533","607","2539272","","Annual Total",,,"1927124","1586321","340803","0","130607","101821","28786",,,"0","0","0",,"0","0",,"212688","212688",,"2050240","0",,,
"80001","Utah Transit Authority","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Salt Lake City","UT","1044","DR","Demand Response","PT","89","78499","Salt Lake City, UT","300.42","1178533","607","2539272","","Annual Total",,,"3789581","3241416","548165","0","218141","182843","35298",,,"0","0","0",,"0","0",,"545854","130844",,"3288614","0",,,
"80001","Utah Transit Authority","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Salt Lake City","UT","1044","LR","Light Rail","DO","74","78499","Salt Lake City, UT","300.42","1178533","607","2539272","","Annual Total",,,"6486550","6262545","224005","6261285","316117","296985","19132",,,"0","2891664","2787608","104056","143856","135059","8797","11043730",,,"48914289","93.91","0","0","0"
"80001","Utah Transit Authority","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Salt Lake City","UT","1044","MB","Bus","DO","302","78499","Salt Lake City, UT","300.42","1178533","607","2539272","","Annual Total",,,"17530329","15786087","1744242","15795683","1358739","1284650","74089",,,"0","0","0",,"0","0",,"17797238",,,"69048594","13.03",,,
"80001","Utah Transit Authority","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Salt Lake City","UT","1044","MB","Bus","PT","7","78499","Salt Lake City, UT","300.42","1178533","607","2539272","","Annual Total",,,"372851","336869","35982","336870","20586","19247","1339",,,"0","0","0",,"0","0",,"98046",,,"578637","0",,,
"80001","Utah Transit Authority","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Salt Lake City","UT","1044","VP","Vanpool","DO","442","78499","Salt Lake City, UT","300.42","1178533","607","2539272","","Annual Total",,,"7454630","7454630","0","0","170474","170474","0",,,"0","0","0",,"0","0",,"1033123",,,"38627420","0",,,
"80002","City of Sioux Falls, dba: Sioux Area Metro","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Sioux Falls","SD","31","DR","Demand Response","DO","15","82252","Sioux Falls, SD","67.9","194283","51","141400","","Annual Total",,,"353830","316257","37573","0","41689","36843","4846",,,"0","0","0",,"0","0",,"54957","54957",,"316727","0",,,
"80002","City of Sioux Falls, dba: Sioux Area Metro","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Sioux Falls","SD","31","MB","Bus","DO","16","82252","Sioux Falls, SD","67.9","194283","51","141400","","Annual Total",,,"526337","515790","10547","528400","44061","43451","610",,,"0","0","0",,"0","0",,"499713",,,"1731121","0",,,
"80003","City of Fargo, dba: Metropolitan Area Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Fargo","ND","37","DR","Demand Response","PT","13","29089","Fargo, ND--MN","77.73","216214","45","155620","","Annual Total",,,"430027","391999","38028","0","32491","27805","4686","0","0","0","0","0",,"0","0",,"57545","57545","0","324990","0",,,
"80003","City of Fargo, dba: Metropolitan Area Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Fargo","ND","37","MB","Bus","PT","24","29089","Fargo, ND--MN","77.73","216214","45","155620","","Annual Total",,,"772145","741381","30764","741908","67464","65922","1542","0","0","0","0","0",,"0","0",,"859658",,,"2836871","0",,,
"80004","City of Billings, dba: Billings Metropolitan Transit System","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Billings","MT","29","DR","Demand Response","DO","13","07705","Billings, MT","54.7","128787","45","117116","","Annual Total",,,"234684","178742","55942","0","17457","13317","4140","0","0","0","0","0",,"0","0",,"42023","22320","19703","246946","0",,,
"80004","City of Billings, dba: Billings Metropolitan Transit System","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Billings","MT","29","MB","Bus","DO","16","07705","Billings, MT","54.7","128787","45","117116","","Annual Total",,,"644795","597099","47696","597382","42965","41473","1492","0","0","0","0","0",,"0","0",,"325561",,,"1526951","0",,,
"80005","City of Colorado Springs, dba: Mountain Metropolitan Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Colorado Springs","CO","101","DR","Demand Response","PT","34","18856","Colorado Springs, CO","200.36","632494","131","418222","Y","Annual Total",,,"1066770","926364","140406","0","69227","62555","6672","0","0","0","0","0",,"0","0",,"116858","116858","0","956091","0",,,
"80005","City of Colorado Springs, dba: Mountain Metropolitan Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Colorado Springs","CO","101","DR","Demand Response","TX","3","18856","Colorado Springs, CO","200.36","632494","131","418222","","Annual Total",,,"0","2862","0","0","0","179","0",,,"0","0","0",,"0","0",,"643","643",,"3187","0",,,
"80005","City of Colorado Springs, dba: Mountain Metropolitan Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Colorado Springs","CO","101","MB","Bus","PT","58","18856","Colorado Springs, CO","200.36","632494","131","418222","","Annual Total",,,"3142753","2961384","181369","3512961","244039","234480","9559","0","0","0","0","0",,"0","0",,"2865633",,,"9783142","0",,,
"80005","City of Colorado Springs, dba: Mountain Metropolitan Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Colorado Springs","CO","101","VP","Vanpool","DO","6","18856","Colorado Springs, CO","200.36","632494","131","418222","","Annual Total",,,"129688","129688","0","0","2550","2550","0",,,"0","0","0",,"0","0",,"7781",,,"476421","0",,,
"80006","Denver Regional Transportation District, dba: RTD-Denver","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Denver","CO","968","CR","Commuter Rail","DO","8","23527","Denver--Aurora, CO","644.54","2686147","2342","3098079","","Annual Total",,,"765407","705797","59610","708401","43927","36140","7787",,,"0","382703","351884","30819","21820","19303","2517","1152594",,,"11016376","26.32",,,
"80006","Denver Regional Transportation District, dba: RTD-Denver","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Denver","CO","968","CR","Commuter Rail","PT","36","23527","Denver--Aurora, CO","644.54","2686147","2342","3098079","","Annual Total",,,"5738833","5654137","84696","5675821","252106","247843","4263",,,"0","1643414","1612712","30702","77865","76540","1325","7425677",,,"95605235","72.76",,,
"80006","Denver Regional Transportation District, dba: RTD-Denver","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Denver","CO","968","DR","Demand Response","PT","310","23527","Denver--Aurora, CO","644.54","2686147","2342","3098079","","Annual Total",,,"9974942","8084326","1890616","0","645857","506136","139721","0","0","0","0","0",,"0","0",,"776761","545565",,"7857343","0",,,
"80006","Denver Regional Transportation District, dba: RTD-Denver","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Denver","CO","968","LR","Light Rail","DO","97","23527","Denver--Aurora, CO","644.54","2686147","2342","3098079","","Annual Total",,,"8665188","8367657","297531","8856467","556676","489089","67587",,,"0","3296022","3091748","204274","225292","215525","9767","12740358",,,"80870770","119.78",,,
"80006","Denver Regional Transportation District, dba: RTD-Denver","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Denver","CO","968","MB","Bus","DO","299","23527","Denver--Aurora, CO","644.54","2686147","2342","3098079","Y","Annual Total",,,"16617092","14442574","2174518","15364440","1207707","1112355","95352","0","0","0","0","0",,"0","0",,"26750824",,,"128826819","10.75",,,
"80006","Denver Regional Transportation District, dba: RTD-Denver","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Denver","CO","968","MB","Bus","PT","218","23527","Denver--Aurora, CO","644.54","2686147","2342","3098079","","Annual Total",,,"12552070","10946130","1605940","11378485","1018077","958965","59112","0","0","0","0","0",,"0","0",,"15687681",,,"58729960","7.96",,,
"80007","City of Pueblo, dba: Pueblo Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Pueblo","CO","27","DR","Demand Response","PT","13","72613","Pueblo, CO","54.7","120642","39","113460","","Annual Total",,,"271239","247209","24030","0","19759","17744","2015",,,"0","0","0",,"0","0",,"51079","51079",,"210544","0",,,
"80007","City of Pueblo, dba: Pueblo Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Pueblo","CO","27","MB","Bus","DO","14","72613","Pueblo, CO","54.7","120642","39","113460","","Annual Total",,,"498127","493818","4309","521909","36051","35435","616","0","0","0","0","0",,"0","0",,"570690",,,"1968317","0",,,
"80008","City of Grand Forks","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Grand Forks","ND","23","DR","Demand Response","DO","12","34219","Grand Forks, ND--MN","26.48","68160","27","68224","","Annual Total",,,"264936","241829","23107","0","27713","25767","1946","0","0","0","0","0",,"0","0",,"56434","56434","0","174333","0",,,
"80008","City of Grand Forks","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Grand Forks","ND","23","MB","Bus","DO","11","34219","Grand Forks, ND--MN","26.48","68160","27","68224","","Annual Total",,,"407870","388628","19242","393773","36939","36206","733",,,"0","0","0",,"0","0",,"258970",,,"728982","0",,,
"80009","Missoula Urban Transportation District, dba: Mountain Line","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Missoula","MT","35","DR","Demand Response","DO","13","57736","Missoula, MT","44.29","88109","70","76955","","Annual Total",,,"305658","283758","21900","0","26965","24785","2180","0","0","0","0","0",,"0","0",,"61872","60417","0","244609","0",,,
"80009","Missoula Urban Transportation District, dba: Mountain Line","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Missoula","MT","35","MB","Bus","DO","22","57736","Missoula, MT","44.29","88109","70","76955","Y","Annual Total",,,"947529","916715","30814","923067","76405","73231","3174","0","0","0","0","0",,"0","0",,"1093160",,,"5233494","0",,,
"80010","Greeley, City Of, dba: Greeley Evans Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Greeley","CO","24","DR","Demand Response","DO","7","34786","Greeley, CO","37.3","137222","37","139706","","Annual Total",,,"0","110517","0","0","0","9673","0",,,"0","0","0",,"0","0",,"18429",,"0","0","0",,,
"80010","Greeley, City Of, dba: Greeley Evans Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Greeley","CO","24","MB","Bus","DO","17","34786","Greeley, CO","37.3","137222","37","139706","","Annual Total",,,"0","619050","0","0","0","43714","0",,,"0","0","0",,"0","0",,"655043",,,"0","0",,,
"80011","City of Fort Collins, dba: Transfort","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Fort Collins","CO","46","DR","Demand Response","PT","2","30628","Fort Collins, CO","117.98","326332","54","169810","","Annual Total",,,"23301","14745","8556","0","1572","1029","543","0","0","0","0","0",,"0","0",,"4735","0","0","47322","0",,,
"80011","City of Fort Collins, dba: Transfort","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Fort Collins","CO","46","DR","Demand Response","TX","10","30628","Fort Collins, CO","117.98","326332","54","169810","","Annual Total",,,"0","191509","0","0","0","15292","0",,,"0","0","0",,"0","0",,"27974","27974","0","145963","0","0","0","0"
"80011","City of Fort Collins, dba: Transfort","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Fort Collins","CO","46","MB","Bus","DO","26","30628","Fort Collins, CO","117.98","326332","54","169810","","Annual Total",,,"1133115","1019548","113567","1021988","80861","75936","4925","0","0","0","0","0",,"0","0",,"1587147",,,"5948334","5.86",,,
"80011","City of Fort Collins, dba: Transfort","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Fort Collins","CO","46","MB","Bus","PT","2","30628","Fort Collins, CO","117.98","326332","54","169810","","Annual Total",,,"110117","98629","11488","99477","6799","6428","371","0","0","0","0","0",,"0","0",,"13717",,,"41576","0",,,
"80011","City of Fort Collins, dba: Transfort","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Fort Collins","CO","46","RB","Bus Rapid Transit","DO","6","30628","Fort Collins, CO","117.98","326332","54","169810","","Annual Total",,,"167303","157204","10099","158730","13295","12786","509","0","0","0","0","0",,"0","0",,"451063",,,"1274645","9.84",,,
"80012","Great Falls Transit District","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Great Falls","MT","23","DR","Demand Response","DO","10","34759","Great Falls, MT","30.3","67097","20","64735","","Annual Total",,,"310084","278226","31858","0","25248","22936","2312","0","0","0","0","0",,"0","0",,"57950","57950","0","185176","0",,,
"80012","Great Falls Transit District","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Great Falls","MT","23","MB","Bus","DO","13","34759","Great Falls, MT","30.3","67097","20","64735","","Annual Total",,,"468348","430298","38050","432840","35976","33511","2465","0","0","0","0","0",,"0","0",,"318740",,,"1319472","0",,,
"80013","City of Casper, dba: Casper Area Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Casper","WY","24","DR","Demand Response","DO","13","14482","Casper, WY","27.88","67751","27","57561","","Annual Total",,,"0","206128","0","0","0","16679","0",,,"0","0","0",,"0","0",,"29455",,"0","0","0",,,
"80013","City of Casper, dba: Casper Area Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Casper","WY","24","MB","Bus","DO","11","14482","Casper, WY","27.88","67751","27","57561","","Annual Total",,,"0","186281","0","0","0","15248","0",,,"0","0","0",,"0","0",,"127468",,,"0","0",,,
"80014","City of Rapid City, dba: Rapid Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Rapid City","SD","18","DR","Demand Response","DO","12","73396","Rapid City, SD","50.33","85679","56","82418","","Annual Total",,,"0","226044","0","0","0","18468","0",,,"0","0","0",,"0","0",,"40439",,"0","0","0",,,
"80014","City of Rapid City, dba: Rapid Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Rapid City","SD","18","MB","Bus","DO","6","73396","Rapid City, SD","50.33","85679","56","82418","","Annual Total",,,"0","256372","0","0","0","19124","0",,,"0","0","0",,"0","0",,"204828",,,"0","0",,,
"80015","Shoshone and Arapaho Tribes , dba: Shoshone Arapaho Tribal Transit","Reduced Reporter","Tribe","2023","Fort Washakie","WY","5","DR","Demand Response","DO","5","00056","Wyoming Non-UZA","0","429850",,,"","Annual Total",,,"0","136487","0","0","0","3502","0",,,"0","0","0",,"0","0",,"4802",,"0","0","0",,,
"80016","County of Mesa, dba: Grand Valley Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Grand Junction","CO","19","DR","Demand Response","PT","8","34273","Grand Junction, CO","75.61","135973","69","118330","","Annual Total",,,"0","173630","0","0","0","12148","0",,,"0","0","0",,"0","0",,"28504",,"0","0","0",,,
"80016","County of Mesa, dba: Grand Valley Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Grand Junction","CO","19","MB","Bus","PT","11","34273","Grand Junction, CO","75.61","135973","69","118330","","Annual Total",,,"0","766350","0","0","0","50342","0",,,"0","0","0",,"0","0",,"551759",,,"0","0",,,
"80018","Fort Peck Tribes , dba: Fort Peck Transit Dial-A-Ride","Reduced Reporter","Tribe","2023","Wolf Point","MT","6","DR","Demand Response","DO","3","00030","Montana Non-UZA","0","688772",,,"","Annual Total",,,"0","75572","0","0","0","3994","0",,,"0","0","0",,"0","0",,"12771",,"0","0","0",,,
"80018","Fort Peck Tribes , dba: Fort Peck Transit Dial-A-Ride","Reduced Reporter","Tribe","2023","Wolf Point","MT","6","MB","Bus","DO","3","00030","Montana Non-UZA","0","688772",,,"","Annual Total",,,"0","58939","0","0","0","2443","0",,,"0","0","0",,"0","0",,"10782",,,"0","0",,,
"80019","Bis-Man Transit Board, dba: Bis-Man Transit","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Bismarck","ND","22","DR","Demand Response","PT","16","07921","Bismarck, ND","41.85","98198","56","103265","","Annual Total",,,"0","433174","0","0","0","30989","0",,,"0","0","0",,"0","0",,"87751",,"11119","0","0",,,
"80019","Bis-Man Transit Board, dba: Bis-Man Transit","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Bismarck","ND","22","MB","Bus","PT","6","07921","Bismarck, ND","41.85","98198","56","103265","","Annual Total",,,"0","334145","0","0","0","20772","0",,,"0","0","0",,"0","0",,"100536",,,"0","0",,,
"80020","The City of Cheyenne, dba: Cheyenne Transit Program","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Cheyenne","WY","12","DR","Demand Response","DO","12","16237","Cheyenne, WY","33.87","79250","18","64610","","Annual Total",,,"0","341514","0","0","0","21220","0",,,"0","0","0",,"0","0",,"71454",,"572","0","0",,,
"80025","City of Loveland, Colorado, dba: City of Loveland Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Loveland","CO","9","DR","Demand Response","TX","3","30628","Fort Collins, CO","117.98","326332","37","77884","","Annual Total",,,"0","60876","0","0","0","4829","0",,,"0","0","0",,"0","0",,"10326","10326",,"46742","0",,,
"80025","City of Loveland, Colorado, dba: City of Loveland Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Loveland","CO","9","MB","Bus","DO","6","30628","Fort Collins, CO","117.98","326332","37","77884","","Annual Total",,,"354097","347828","6269","363360","18904","18523","381",,,"0","0","0",,"0","0",,"111971",,,"445691","0",,,
"80026","City of St. George, dba: SunTran","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Saint George","UT","10","DR","Demand Response","DO","4","77446","St. George, UT","61.03","134109","47","94600","","Annual Total",,,"0","60509","0","0","0","5674","0",,,"0","0","0",,"0","0",,"6190",,"0","0","0",,,
"80026","City of St. George, dba: SunTran","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Saint George","UT","10","MB","Bus","DO","6","77446","St. George, UT","61.03","134109","47","94600","","Annual Total",,,"0","403352","0","0","0","30060","0",,,"0","0","0",,"0","0",,"304514",,,"0","0",,,
"80028","Cache Valley Transit District","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Logan","UT","33","DR","Demand Response","DO","11","50959","Logan, UT","47.72","113927","33","117065","","Annual Total",,,"224188","188199","35989","0","19934","16814","3120","19","0","0","0","0",,"0","0",,"37267","29667",,"159913","0",,,
